,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
127,128,205,0.9004520579726929,126,0.8437984984181087,291,0.8416807972960727,387,0.8416298183315059,499,0.8394271269831759
128,129,365,0.8325659918491999,267,0.740927160292087,298,0.7396029865021809,445,0.7343797828595298,240,0.73144628637262
129,130,357,0.9367436045567622,254,0.9233485738265724,296,0.915741136453982,97,0.9035215166696169,290,0.8975031675620577
130,131,154,0.9816202211865441,432,0.9761243252106175,336,0.9733671644104502,512,0.9729244460703791,348,0.9666664696554299
131,132,305,0.8354264921003753,201,0.8027088739972348,56,0.7398482611472501,224,0.7380128326965273,35,0.7275910303068477
132,133,34,0.9806479074357012,40,0.9747672725202847,87,0.9551423180163279,21,0.9521711475276814,74,0.9477648617005123
133,134,342,0.8629947936705724,457,0.8621336708632764,392,0.8579540288683443,291,0.8558471478599077,260,0.8547849911439999
134,135,99,0.9866963767140501,8,0.9608515429126149,19,0.935190798128359,370,0.9216743889483563,248,0.8649798995150173
135,136,51,0.9591880141162745,188,0.9513753481344553,192,0.9410002343119543,253,0.9344861988536048,67,0.9327710841647682
136,137,480,0.9746313189302311,228,0.9593927328798681,326,0.9462846615596225,435,0.9294346518650358,362,0.8463854979664942
137,138,60,0.9541378815375352,5,0.9482475009736115,64,0.9387036043994061,249,0.9162809353770638,413,0.8421880445111127
138,139,106,0.8507749553964188,99,0.8502842514280937,135,0.8428444665593828,444,0.8358874587554078,248,0.835781568862851
139,140,426,0.9648672549092714,179,0.960789444007146,323,0.9605400867265464,107,0.949426184814628,417,0.9368242414728949
140,141,247,0.9808969906991736,389,0.9687587292868434,28,0.9682794407102651,452,0.957732672031902,412,0.9502987053478433
141,142,434,0.9911700470626954,425,0.9829628641339709,96,0.9646980183976247,113,0.9438963014720455,508,0.8671528348303469
142,143,1,0.8574808864346726,405,0.8372362258416093,31,0.833750583732928,329,0.8322133698059041,258,0.8252043860401698
143,144,280,0.9553617309474917,252,0.9467564509947585,103,0.9345900049681106,283,0.9279893437549718,186,0.8622815453063483
144,145,267,0.966442596370119,44,0.9653119690498337,240,0.8353926933117922,481,0.8290386436823808,328,0.823846100816955
145,146,21,0.9704680424458445,117,0.9704554774063627,183,0.9535476293085527,55,0.9518372865202782,40,0.948909972597733
146,147,241,0.8661458585554556,339,0.849415832002477,435,0.8437406517024132,430,0.8424666666555481,6,0.8387078291425666
147,148,171,0.9857560396778469,180,0.9829591918039139,65,0.9756008969172427,348,0.9753299085360334,48,0.9752096327549091
148,149,258,0.9588484167472469,1,0.9375365072180594,31,0.9245568734002803,333,0.9162773602418115,377,0.9130140481812727
149,150,128,0.8339296702749865,205,0.830535442596937,175,0.7501390665883096,392,0.735633753749721,291,0.7330088266680084
150,151,429,0.982259900630995,66,0.9484179821492429,427,0.8639558207272977,483,0.8541232074121576,12,0.7559514572731749
151,152,222,0.9789168694183963,204,0.9478937324364645,357,0.8716189036023944,154,0.8658923301365735,131,0.8646491648176478
152,153,88,0.8541988795911286,354,0.8532845432254322,442,0.8469080158353408,265,0.8428153021801081,274,0.8409407021893375
153,154,512,0.986430970382014,131,0.9816202211865441,479,0.9713021910989235,71,0.9682872058366807,242,0.9661780125655532
154,155,303,0.9621156340054535,416,0.9338637951584114,322,0.8459564791896982,161,0.8413054530826446,454,0.8390110895596167
155,156,447,0.841296165965356,455,0.8235560514755629,240,0.8196076791966238,209,0.8060229144423523,13,0.7957150960734419
156,157,328,0.859995755311022,318,0.8591392390704413,14,0.8129767116395245,264,0.7426925524229893,158,0.7383678908433577
157,158,346,0.8648191230187066,264,0.8619286338787996,376,0.8551359500872873,191,0.8549302674233581,37,0.8469806414723731
158,159,231,0.855241725764016,361,0.836641368694202,424,0.8364883504609677,444,0.8255680565208752,102,0.8244401084601256
159,160,316,0.9720166793101466,119,0.9287742693781339,451,0.847170693969414,298,0.84579432248081,328,0.8442596860887744
160,161,264,0.8539164975374389,200,0.8533266503945925,322,0.8522577088059877,467,0.8513157914886385,284,0.8496775123160807
161,162,15,0.731146366322024,518,0.7222430029575586,57,0.7200288697635434,125,0.7148094837069742,302,0.6845750416233166
162,163,100,0.9121278843457665,511,0.8871676965750372,409,0.8676982650084022,448,0.8598725628758525,210,0.8594703511555539
163,164,399,0.9675722322202489,472,0.9570596445976094,402,0.9353367564887851,338,0.9348982311696729,27,0.9334580496853732
164,165,224,0.9556195960515044,75,0.8552785887483723,400,0.8175876440694152,35,0.8147875140154873,489,0.810905703819496
165,166,78,0.8732609791731736,79,0.8488569119400109,116,0.8342340914711498,464,0.8191862236270104,272,0.7637512477480198
166,167,479,0.8408177502993536,154,0.8326810254467369,345,0.8298565220523259,131,0.8289741410557917,512,0.8233892904093196
167,168,475,0.7406838084069871,78,0.7397358648731187,112,0.731769133760076,245,0.7259212112168556,373,0.7258595369354548
168,169,367,0.8061832019552949,22,0.7406212724597575,150,0.7318245261001939,518,0.7262226351184212,175,0.7231318541386895
169,170,23,0.855207652795469,109,0.8517692357688653,286,0.8491675734428775,362,0.8247791531474287,482,0.8077876910258198
170,171,180,0.9869883130036488,148,0.9857560396778469,48,0.9789592959205893,515,0.9781566722271933,348,0.978004059858916
171,172,358,0.9908775650235366,227,0.9710827384802794,491,0.9637430900351076,186,0.9625583777921514,121,0.9614675041691176
172,173,210,0.8634898379018707,448,0.8620668974880404,409,0.857137614652565,372,0.8535678886740535,163,0.8535590407774197
173,174,469,0.9359406433702204,43,0.8502901989917641,103,0.8480196423114914,413,0.8444710345272214,105,0.8440290111463209
174,175,291,0.8635332284585677,181,0.8593292347097302,342,0.8543947448430251,22,0.8409464845329855,392,0.7532149469358018
175,176,435,0.7589476328722496,480,0.7420328551740267,137,0.7380659307147082,228,0.7364580214014769,326,0.7291427630612239
176,177,312,0.8613139139880451,340,0.8395730670900505,264,0.8288427507878653,385,0.8282411487558772,158,0.8234891572707139
177,178,413,0.8349619972884859,316,0.8281158935705657,89,0.8230448517657774,119,0.8215673173838299,416,0.8179055967636755
178,179,323,0.9919724651876095,107,0.9693441750336318,417,0.9686454939906561,140,0.960789444007146,488,0.9396246483869466
179,180,48,0.9909784949504061,515,0.9876535197262502,171,0.9869883130036488,348,0.9868514552184076,71,0.9855559558281008
180,181,499,0.870333911755768,175,0.8593292347097302,288,0.8552972320932727,255,0.8536858605122934,53,0.8489509797977762
181,182,128,0.8268921080071292,205,0.7546901957205683,319,0.7357301540099395,387,0.7234855881571212,499,0.7172013141421536
182,183,55,0.992105005499009,243,0.976318246859538,117,0.9756999109966973,146,0.9535476293085527,21,0.949928135528063
183,184,172,0.8726819031793845,358,0.8659244725430878,116,0.8622108889433238,227,0.8593459342390705,343,0.8532562682095602
184,185,298,0.9502824700630289,355,0.8329839692984156,316,0.8289691820674205,68,0.825890382817224,160,0.8237916312310714
185,186,491,0.9717157953571592,227,0.9636706855866202,172,0.9625583777921514,358,0.9545767075426166,121,0.9370196272741229
186,187,212,0.9595495913563851,372,0.9452539085487655,194,0.9425386597169031,462,0.942172318750158,295,0.9412291871405434
187,188,67,0.9650992231262865,136,0.9513753481344553,253,0.9491348354670345,51,0.9381881995271799,221,0.9375278812591246
188,189,487,0.936107954869237,494,0.9265940636185183,206,0.9097978844408665,148,0.8615463864249919,396,0.8560023933078751
189,190,455,0.7306585661610563,358,0.7096979050281454,209,0.7050543315597568,172,0.7012646189130405,227,0.7009451371576056
190,191,428,0.979755902929323,264,0.978920156658486,510,0.9736553837213977,346,0.8621372275483565,316,0.855870623088849
191,192,136,0.9410002343119543,188,0.9355062951648979,253,0.9297705113850714,51,0.926203352204807,67,0.9181291647238387
192,193,430,0.9107674904708534,39,0.8938945783851073,36,0.8492519385704888,454,0.8387661630028698,199,0.8200683257049319
193,194,295,0.9886643017007406,212,0.9566016029549573,462,0.9426353935649849,187,0.9425386597169031,372,0.9423925189007211
194,195,216,0.8032993917516822,104,0.7957107076314656,226,0.7828063208357949,74,0.7280978353270324,276,0.7274797112253997
195,196,1,0.9315032626715286,258,0.9300735309001222,377,0.9234981971840789,31,0.915602772204662,149,0.9002268212855372
196,197,419,0.8465554775034143,339,0.8447337218187184,492,0.8418594399208871,384,0.8349638580949077,25,0.8319609168616847
197,198,235,0.8614366450986797,486,0.8582555335679056,502,0.8571867924100034,375,0.852810729032632,438,0.8475104112940919
198,199,46,0.9284627884243275,388,0.8382033832656685,52,0.8218592634414106,193,0.8200683257049319,102,0.8179977151451853
199,200,284,0.9874033242448421,495,0.9514197116054832,358,0.8603752942772064,96,0.8548575241571374,161,0.8533266503945925
200,201,23,0.8666550855975206,507,0.8489660153059888,373,0.8455753883508257,235,0.8437341307703121,327,0.8376028809825952
201,202,328,0.7873241352197107,145,0.6923480119712989,41,0.6900973620317868,157,0.6742921819513816,267,0.6735585819700469
202,203,287,0.8708013629722324,487,0.8673219182209267,494,0.8427299985690132,189,0.842484534813666,206,0.8421392197792356
203,204,222,0.947965120811303,152,0.9478937324364645,196,0.8593831989695793,263,0.8571957433949485,296,0.8526234991931908
204,205,128,0.9004520579726929,150,0.830535442596937,15,0.7991660437942436,392,0.7964164838567552,125,0.7962287013788889
205,206,487,0.9528531676499923,189,0.9097978844408665,494,0.9071856403986648,468,0.8576101510858309,247,0.8475404636769077
206,207,92,0.9818619678277378,120,0.9816852112328509,271,0.9694837622628301,313,0.9677158104989203,217,0.967606266223163
207,208,140,0.8411155717456611,179,0.8378871330697195,75,0.8364898301923518,323,0.8340743121830212,107,0.8337544863371061
208,209,60,0.8491637343155586,64,0.8479140884149166,267,0.8437141793746461,44,0.8412581038185053,5,0.8381254663580395
209,210,448,0.9727272307859288,511,0.9701806776882447,519,0.9275503696593351,242,0.8743382197296997,65,0.8695394369914973
210,211,49,0.9532552247831787,240,0.8189579410162088,267,0.8163201771021589,44,0.8102797284560878,145,0.7923404689060474
211,212,187,0.9595495913563851,295,0.9591064731959797,194,0.9566016029549573,285,0.9530486132499958,372,0.9520286826831792
212,213,274,0.9930704749882284,356,0.9813496707199924,442,0.97537251347188,265,0.9728504682211135,319,0.9526705372108986
213,214,507,0.9656096602743842,373,0.9623175945294146,23,0.8353162386821226,327,0.8352390820666873,201,0.8350453853796882
214,215,383,0.9435966409137831,146,0.8598542434146013,117,0.8585613222016947,183,0.8512312681809419,55,0.8510526718540761
215,216,226,0.8483349714991559,104,0.8073966628392417,195,0.8032993917516822,334,0.7349349199059085,108,0.7269865137124615
216,217,230,0.9820770337085214,26,0.9789111995231636,92,0.9752282874764908,314,0.9676067427935986,207,0.967606266223163
217,218,191,0.8388927303819098,428,0.8373918071098733,264,0.8347317720721497,510,0.8318675668616433,160,0.7299879695716717
218,219,413,0.8264853984967925,337,0.8255202930792345,267,0.8214906857647781,44,0.8119523295721355,38,0.8061193349217013
219,220,164,0.8561030075214702,472,0.8392488124772004,399,0.8384576743835537,458,0.8193126411661751,338,0.8164652223901101
220,221,188,0.9375278812591246,67,0.9361854091631243,136,0.925955785778495,51,0.9126426441948257,253,0.9036902246229759
221,222,152,0.9789168694183963,204,0.947965120811303,512,0.8730477559937326,514,0.8675074597701733,450,0.8655625744365701
222,223,492,0.9676597260511579,52,0.9565373301108077,25,0.9538795684543241,496,0.9483998062968795,46,0.8625703750791132
223,224,165,0.9556195960515044,35,0.8543656757433238,467,0.8510523174765172,75,0.8407843682512464,400,0.8391632170769231
224,225,517,0.7065502669514749,20,0.6929137573475905,270,0.6721734315748176,447,0.6579530982651783,305,0.6175539791300398
225,226,216,0.8483349714991559,104,0.8248416190302551,195,0.7828063208357949,360,0.7406358653096698,368,0.7339528567402299
226,227,358,0.9798321312752951,172,0.9710827384802794,186,0.9636706855866202,121,0.9611782648327507,491,0.9545589838024482
227,228,326,0.975256413703725,480,0.9627357427917766,435,0.9619211089692773,137,0.9593927328798681,281,0.8668171276401161
228,229,447,0.5768764854924681,112,0.5685866920399295,168,0.5660837658314847,85,0.5629711186833231,497,0.5629009949529313
229,230,217,0.9820770337085214,26,0.9785979844424897,92,0.9615970739828823,314,0.953682792654224,352,0.9528644323913524
230,231,424,0.9679978295657395,361,0.9672257113540109,102,0.9609092797336042,444,0.9606461408397509,8,0.8627151226687104
231,232,376,0.6836624134407029,158,0.6805094734668604,346,0.6749658829154618,317,0.6739345244968742,37,0.671385853554536
232,233,281,0.8515992269215618,106,0.8502892094684811,228,0.7293623957768072,434,0.7248742409064601,142,0.7215387239427641
233,234,263,0.9638856045551552,114,0.93826660664486,311,0.9231673680038918,304,0.8645453988572473,131,0.8526780069631378
234,235,35,0.968589098368968,198,0.8614366450986797,286,0.8597784506996367,373,0.8558165943121765,507,0.8553009701590104
235,236,72,0.9383369342121284,410,0.8573001322615297,335,0.8534752500310038,344,0.8451821569063465,424,0.8397950326520617
