,Transaction ID,1,1-prox,2,2-prox,3,3-prox,4,4-prox,5,5-prox
237,238,112,0.9639508024540018,228,0.9577734968107081,176,0.9285659202010951,244,0.9115022401816743,232,0.8894116732617563
238,239,77,0.7367305689302395,185,0.7330601461398345,29,0.7320950328642104,248,0.7223096645490847,223,0.7156239204759143
239,240,156,0.9209417277822505,258,0.8476476089923315,34,0.8181001861237214,137,0.8101429386899694,233,0.8059448135835992
240,241,100,0.9831303067985022,201,0.9730900278729872,173,0.9580839791557567,101,0.9252412719153097,31,0.8638709574020138
241,242,143,0.9872247817336565,197,0.9574210475676979,148,0.9438830572633454,204,0.8387228664630031,250,0.8286677453911029
242,243,12,0.9310854984067223,280,0.8487256532337851,131,0.8441354862033138,127,0.8424268515006935,169,0.8412941857843294
243,244,232,0.9518030193733991,112,0.942985446241854,176,0.9303099057544078,238,0.9115022401816743,228,0.894613295651975
244,245,160,0.9439060376723877,194,0.8320423034766025,46,0.824112166346433,18,0.817078965156432,252,0.8113559977821665
245,246,167,0.9630847831494268,78,0.9473688117890109,34,0.9412256569122458,165,0.8294259258822279,233,0.8126155548322123
246,247,98,0.9693295337766159,47,0.86084690136919,278,0.8498280760922446,117,0.8493836492784759,88,0.8486619606634742
247,248,77,0.9740581753184241,29,0.9736156113859362,223,0.9583869929860831,175,0.9521236021418809,262,0.9315063806515742
248,249,54,0.8673585096854038,130,0.7839010620550392,260,0.7624337030650913,141,0.7616666257131146,85,0.7563688129350867
249,250,204,0.8600347963172453,197,0.8503729265732369,280,0.8471081212030771,148,0.846558232989244,143,0.8349292765247025
250,251,82,0.8350205035466465,30,0.8198128854857003,111,0.728033473281675,253,0.7221261595700884,211,0.7111707216306051
251,252,131,0.9195223265775304,169,0.9177054986491366,53,0.8707137229366688,12,0.8343475366910813,64,0.8223986861370582
252,253,6,0.9419349431925583,64,0.9383319790924287,131,0.8615614904023401,82,0.8584041029467255,169,0.8537229646248075
253,254,115,0.9459525957291982,60,0.8675409240414846,28,0.8606770409499135,26,0.8594575891651071,288,0.8589072783815276
254,255,58,0.9874692751532335,267,0.9767988786476528,208,0.9763699705112541,266,0.9757423594148782,83,0.9749749052958356
255,256,97,0.9827098387579556,125,0.9668108586528584,191,0.9666948370788053,59,0.9604307360007732,38,0.949493492722761
256,257,142,0.9757263853349005,138,0.9659988323420727,279,0.9573014239713233,15,0.9492832617231869,267,0.9391883902366803
257,258,283,0.9226593740631082,240,0.8476476089923315,34,0.8158435662331638,137,0.8113251927895917,233,0.8057984702942274
258,259,75,0.8705133644001006,182,0.8646071878844152,83,0.8642874657931412,208,0.863456323435439,248,0.8621632812023658
259,260,170,0.952877533171296,166,0.8621475656806398,23,0.8598130442060661,186,0.8546950465343248,177,0.8533464145038129
260,261,7,0.6776736878316804,133,0.6134715013857488,81,0.6013436315119158,19,0.582052948935385,110,0.572720598149628
261,262,175,0.935271782737169,248,0.9315063806515742,29,0.9314685368016655,77,0.9297121358414212,223,0.9241658174620927
262,263,182,0.9637041077229975,275,0.9567026194027161,184,0.9479275309751343,150,0.8668640669043887,187,0.8609121439863741
263,264,274,0.7521204470529776,253,0.7401818598059651,105,0.7324588027908276,82,0.7299416179073916,6,0.7242228547096571
264,265,8,0.8406632494582859,280,0.8022774133010672,47,0.799359251347291,120,0.7957502276383897,26,0.7798094855576054
265,266,281,0.9894902472288019,272,0.9862086105812904,58,0.9808285633203075,255,0.9757423594148782,285,0.9735794373466649
266,267,58,0.9788129839911467,255,0.9767988786476528,208,0.972486972004494,83,0.9706396804950371,285,0.970228276240918
267,268,95,0.80066015916073,127,0.7022466952757481,71,0.6983422107466293,211,0.6905884374438815,18,0.690295595258507
268,269,93,0.9420944012525605,72,0.8814743266548144,145,0.8719142458277859,69,0.8717547994967959,40,0.8707787924242107
269,270,54,0.6962927212023869,268,0.6103119399305312,249,0.6029797381610492,93,0.5975672069787084,89,0.5872841381231293
270,271,193,0.9464836845741855,73,0.9188273951217095,52,0.8608530135445277,42,0.8545883505330927,20,0.8532849213699485
271,272,281,0.996355864789676,266,0.9862086105812904,58,0.969806281905506,24,0.9681645539973821,255,0.9660950333277522
272,273,42,0.9227698923633099,105,0.9094207957524736,73,0.8509774442612089,134,0.8292525152726907,96,0.8256521343237683
273,274,189,0.9580677472068247,264,0.7521204470529776,250,0.7343831715612841,128,0.730621047066146,120,0.7268107352320627
274,275,182,0.9648992275551667,263,0.9567026194027161,184,0.9418835380188036,266,0.8698239146965978,151,0.8692898847304722
275,276,96,0.9633684135371585,20,0.9493972973210495,203,0.9357581834594746,193,0.862608116848413,219,0.8455518427749346
276,277,95,0.8349017303115841,211,0.830142946109885,66,0.8267235886840032,30,0.8118716432009,13,0.72989885947053
277,278,52,0.9537323458441296,117,0.8663764315675561,193,0.8577927319281536,288,0.8546874523866949,81,0.8535219048347253
278,279,15,0.9835776054047095,142,0.9607952215189085,257,0.9573014239713233,181,0.9523433123848,138,0.9488337401037237
279,280,204,0.8557357641202806,197,0.8554714107715123,243,0.8487256532337851,250,0.8471081212030771,47,0.8413017413679964
280,281,272,0.996355864789676,266,0.9894902472288019,58,0.9723674119571851,24,0.9687798615820574,255,0.9683931723983219
281,282,233,0.8411806645227441,156,0.7553451951424256,137,0.7435174064076754,283,0.7292402775688228,34,0.7265995444660606
282,283,258,0.9226593740631082,233,0.8587393150059723,137,0.8549811112652589,34,0.8427038539576737,78,0.8255888594541474
283,284,178,0.9669369212407096,267,0.9601918817641677,255,0.9570526502067085,58,0.9542775925638869,83,0.9528985853730491
284,285,208,0.9951943114672215,83,0.9757835695398932,58,0.9742620690172505,266,0.9735794373466649,255,0.9727285496028355
285,286,136,0.9828739010153881,229,0.9811137563950665,153,0.9776014630706139,222,0.9764943217582127,87,0.972232924827259
286,287,133,0.7182542950698383,201,0.604170969940399,132,0.5967353768263125,173,0.5856458515305485,100,0.5845481017534759
287,288,28,0.8717758203349748,60,0.8622475988421379,254,0.8589072783815276,26,0.858170766809621,278,0.8546874523866949
